vdiffx,vdiffy,cx_ud_px,cy_ud_px,x_mm,y_mm,theta_x_deg,theta_y_deg
0.0,-170.0,333.85776400891353,189.38050981031577,0.1301162838935852,0.08466627448797226,0.03727556430610532,0.024255099527370542
0.0,-169.0,332.2614931346934,163.3074100839402,0.12906281650066376,0.06935307383537292,0.036973768255465694,0.019868191338771945
0.0,-168.0,332.389769651439,163.54543445837706,0.12914089858531952,0.06949053704738617,0.036996137115676786,0.019907571643460572
0.0,-167.0,332.53456419063974,163.87687848862174,0.12922927737236023,0.06968259811401367,0.037021455762592935,0.019962593079432506
0.0,-166.0,332.5377260558378,164.11129323061795,0.1292319893836975,0.0698203518986702,0.03702223269628664,0.02000205662699635
0.0,-165.0,332.57776420959146,164.5804285079929,0.12925775349140167,0.07009538263082504,0.03702961356637619,0.020080847118300448
0.0,-164.0,332.53506958028277,164.9028670429777,0.12923315167427063,0.07028574496507645,0.037022565667869656,0.020135381903237833
0.0,-163.0,332.54567982818435,165.13045872570075,0.12924034893512726,0.07041934877634048,0.037024627530364417,0.020173656571063295
0.0,-162.0,332.74937452409443,165.50522136408136,0.12936438620090485,0.0706358477473259,0.03706016157466897,0.020235678949882534
0.0,-161.0,332.55922254831387,165.87092308544217,0.12925109267234802,0.07085441797971725,0.03702770538307381,0.02029829470126402
0.0,-160.0,332.81868588855,166.1288051011921,0.1294083148241043,0.07100120186805725,0.0370727461929478,0.020340345182487386
0.0,-159.0,332.7728863611506,166.33183856502242,0.12938141822814941,0.07112143188714981,0.03706504088901564,0.020374788541463063
0.0,-158.0,332.84017722066136,166.85784525610546,0.1294238120317459,0.07142947614192963,0.03707718581404938,0.02046303670876579
0.0,-157.0,332.881330436236,167.0540977213215,0.1294492781162262,0.0715441182255745,0.03708448130680092,0.02049587924230704
0.0,-156.0,332.914569461686,167.36491366662904,0.12947040796279907,0.07172627747058868,0.03709053455941655,0.020548064015305262
0.0,-155.0,332.7691432287433,167.7964016691053,0.12938427925109863,0.07198266685009003,0.037065860511373026,0.02062151415261158
0.0,-154.0,332.8912653061225,168.11265306122448,0.1294589787721634,0.07216640561819077,0.03708726033885516,0.02067415142550118
0.0,-153.0,332.824691220652,168.33298097251586,0.12941962480545044,0.07229717820882797,0.037075986262578714,0.02071161500821211
0.0,-152.0,332.8652115961346,168.7747417527491,0.12944558262825012,0.07255621999502182,0.037083422627923066,0.020785825003812337
0.0,-151.0,332.81480057136577,169.0570267003626,0.12941619753837585,0.0727231353521347,0.03707500442329664,0.020833642724996992
0.0,-150.0,333.00234283483013,169.5426451720868,0.1295309215784073,0.07300536334514618,0.037107870426035444,0.020914495078565472
0.0,-149.0,332.88179534033804,169.88059616263135,0.1294594556093216,0.07320626825094223,0.03708739694258133,0.02097205008680339
0.0,-148.0,332.96879945738186,170.14294596427763,0.12951280176639557,0.07335901260375977,0.037102679484443304,0.021015808114733005
0.0,-147.0,332.9799955913149,170.70742863440978,0.12952150404453278,0.07369080930948257,0.03710517250244487,0.02111086085635812
0.0,-146.0,332.78837247316517,171.03857679943334,0.12940718233585358,0.07388893514871597,0.037072421759098056,0.0211676197206347
0.0,-145.0,333.0374762034267,171.62153929834105,0.12955936789512634,0.07422744482755661,0.03711601969206991,0.02126459558694728
0.0,-144.0,332.9541264386625,171.94518082146948,0.12951025366783142,0.07441925257444382,0.03710194950828186,0.02131954445123164
0.0,-143.0,332.9313141077278,172.08474303206057,0.1294969916343689,0.07450174540281296,0.037098150217149004,0.021343176902484214
0.0,-142.0,332.996215652937,172.67553337355344,0.1295381784439087,0.07484812289476395,0.037109949363992,0.021442406730686283
0.0,-141.0,332.99481951871655,172.93532754010695,0.12953823804855347,0.07500095665454865,0.037109966439457756,0.02148619037155549
0.0,-140.0,333.073649479924,173.1879543675204,0.12958663702011108,0.07514820992946625,0.03712383171765417,0.021528375321472715
0.0,-139.0,333.093591620678,173.76326162856176,0.1296006739139557,0.07548628747463226,0.03712785298983964,0.021625227390168183
0.0,-138.0,333.0680349245946,174.16413425558454,0.12958666682243347,0.07572254538536072,0.03712384025538705,0.02169291028630284
0.0,-137.0,333.1514942528736,174.7148275862069,0.1296389102935791,0.07604509592056274,0.03713880690112004,0.021785314194734267
0.0,-136.0,333.1184730899295,175.02183756519744,0.12962007522583008,0.07622626423835754,0.03713341105394251,0.021837215087168623
0.0,-135.0,333.112241913786,175.406211616073,0.12961767613887787,0.07645249366760254,0.037132723766445955,0.02190202503521325
