vdiffx,vdiffy,cx_ud_px,cy_ud_px,x_mm,y_mm
-144.0,0.0,243.89133370005501,255.55878381757265,0.07766919583082199,0.12367958575487137
-143.0,0.0,244.3138561837112,255.63734552885083,0.07790908962488174,0.12372464686632156
-142.0,0.0,244.76461995422895,255.59093343721088,0.07816480845212936,0.1236981749534607
-141.0,0.0,245.07875906223518,255.5980133697392,0.07834315299987793,0.12370230257511139
-140.0,0.0,245.49377376425855,255.69063688212927,0.07857900857925415,0.12375544011592865
-139.0,0.0,245.88606565221554,255.59302325581396,0.07880160957574844,0.1236996203660965
-138.0,0.0,246.38682969095984,255.61071531722345,0.07908615469932556,0.12370987236499786
-137.0,0.0,246.81906805354728,255.67531134847707,0.07933195680379868,0.12374697625637054
-136.0,0.0,247.37980452964948,255.51785546471197,0.0796504095196724,0.12365688383579254
-135.0,0.0,247.6218537298433,255.46868576127176,0.0797879546880722,0.12362875789403915
-134.0,0.0,248.3322940287226,255.63321995464852,0.08019247651100159,0.12372320890426636
-133.0,0.0,248.97937606675518,255.34287881661294,0.0805601105093956,0.12355689704418182
-132.0,0.0,249.17768108059107,255.57583174689512,0.08067353814840317,0.12369050085544586
-131.0,0.0,249.77198589894243,255.57560517038777,0.08101197332143784,0.12369050085544586
-130.0,0.0,250.2563404095435,255.54551005072327,0.08128783851861954,0.12367334216833115
-129.0,0.0,250.63466981132075,255.67028301886793,0.0815037190914154,0.12374500185251236
-128.0,0.0,251.12743248838387,255.68045268436308,0.08178462833166122,0.1237509548664093
-127.0,0.0,251.7085419806505,255.4199523554864,0.08211541175842285,0.12360159307718277
-126.0,0.0,252.32633716993905,255.49405164909567,0.08246802538633347,0.12364424020051956
-125.0,0.0,252.71809654094196,255.4234414696111,0.08269143104553223,0.12360379099845886
-124.0,0.0,253.11053219203572,255.60411239300333,0.08291586488485336,0.1237075924873352
-123.0,0.0,253.60297872340425,255.57356973995272,0.08319699019193649,0.123690165579319
-122.0,0.0,253.9783147739056,255.51990442270412,0.08341125398874283,0.12365942448377609
-121.0,0.0,254.74677282577971,255.5392443230001,0.08385040611028671,0.12367069721221924
-120.0,0.0,255.3445101269503,255.41418742126174,0.08419182896614075,0.12359896302223206
-119.0,0.0,255.93960871886986,255.24224476916356,0.08453177660703659,0.12350025773048401
-118.0,0.0,256.3265211975827,255.49028924666698,0.08475371450185776,0.12364289909601212
-117.0,0.0,256.853471474704,255.3027000358809,0.08505485951900482,0.12353515625
-116.0,0.0,257.19906013322384,255.44269550141436,0.0852530226111412,0.12361570447683334
-115.0,0.0,257.7590151931173,255.41117517847337,0.08557359874248505,0.12359768897294998
-114.0,0.0,258.2757077625571,255.51228310502285,0.08586984127759933,0.12365593761205673
-113.0,0.0,258.77599301615015,255.56852902662592,0.0861566886305809,0.12368839979171753
-112.0,0.0,259.1796362682522,255.53720381218852,0.0863879919052124,0.12367046624422073
-111.0,0.0,259.88721642370393,255.5005175536962,0.0867936909198761,0.12364950031042099
-110.0,0.0,260.3118242810136,255.5409170548267,0.08703739196062088,0.12367285043001175
-109.0,0.0,260.8740662139219,255.57478777589134,0.08736013621091843,0.12369246035814285
-108.0,0.0,261.32818273429626,255.2991266375546,0.08762019127607346,0.12353383749723434
-107.0,0.0,261.8926474935597,255.23417374044513,0.08794420212507248,0.12349652498960495
-106.0,0.0,262.2143570157545,255.47389436222386,0.08812960982322693,0.12363464385271072
-105.0,0.0,263.0266103953798,255.23909373611727,0.08859585225582123,0.12349952757358551
-104.0,0.0,263.3716555366418,255.3213740124831,0.08879442512989044,0.12354699522256851
-103.0,0.0,263.9973236986485,255.19206922699496,0.0891539603471756,0.12347257137298584
-102.0,0.0,264.60992191088656,255.14850711988976,0.08950633555650711,0.12344755232334137
-101.0,0.0,265.22621167637294,255.11031428983972,0.08986100554466248,0.12342561781406403
-100.0,0.0,266.02178081518264,255.0658832784306,0.09031907469034195,0.12340009212493896
-99.0,0.0,266.6362195363582,255.10971864473944,0.09067323058843613,0.1234254539012909
-98.0,0.0,267.2368157631316,255.07586533902324,0.09101934731006622,0.12340599298477173
-97.0,0.0,267.8397546276367,254.99338140335772,0.09136684983968735,0.12335845828056335
-96.0,0.0,268.2913688840022,254.98445699435254,0.09162737429141998,0.12335335463285446
-95.0,0.0,268.81968196819685,254.9899989999,0.0919322595000267,0.12335661053657532
-94.0,0.0,269.5144748143283,254.84550093467388,0.09233302623033524,0.12327324599027634
-93.0,0.0,270.06045459328635,255.04661685783438,0.09264890104532242,0.12338943779468536
-92.0,0.0,270.46273055714016,255.05043734550296,0.09288134425878525,0.12339168787002563
-91.0,0.0,271.21622277203704,255.14849852035124,0.09331712871789932,0.1234484389424324
-90.0,0.0,271.9705126187103,254.92386798887665,0.09375278651714325,0.12331871688365936
-89.0,0.0,272.48373961371266,254.79348484014747,0.09404938668012619,0.12324339896440506
-88.0,0.0,273.29016577977893,254.9817335243553,0.09451667219400406,0.1233522966504097
-87.0,0.0,273.73144602008074,254.92071214160023,0.09477206319570541,0.12331704795360565
-86.0,0.0,274.5039159001314,254.89850197109067,0.09521953761577606,0.12330427020788193
