vdiffx,vdiffy,cx_ud_px,cy_ud_px,x_mm,y_mm,theta_x_deg,theta_y_deg
-170.0,0.0,266.1272376447778,249.42167146444183,0.07879694178700447,0.1189277172088623,0.022573659846676114,0.034070277300272504
-169.0,0.0,250.6502117384076,249.32899239018747,0.07165124639868736,0.11889903247356415,0.020526569199305518,0.03406205973183232
-168.0,0.0,250.8260908027146,249.36541858771216,0.0717315673828125,0.11891550570726395,0.020549579463332433,0.034066778963993856
-167.0,0.0,251.3527277377865,249.35246757111588,0.07197186723351479,0.11890910938382149,0.020618420290761687,0.03406494655295335
-166.0,0.0,251.69153199629238,249.29659758075164,0.07212640345096588,0.11888326704502106,0.020662691650225603,0.034057543270839666
-165.0,0.0,252.2084844888886,249.35132196622286,0.07236259058117867,0.11890781298279762,0.020730354270079358,0.03406457516154851
-164.0,0.0,252.5607940533069,249.2750591169953,0.07252334803342819,0.11887262016534805,0.02077640788173301,0.03405449316556604
-163.0,0.0,252.8693314392873,249.21151093496724,0.07266417890787125,0.11884328722953796,0.020816752950071314,0.034046089901420676
-162.0,0.0,253.27171519272434,249.25396912001173,0.07284817844629288,0.1188623197376728,0.020869464928015162,0.03405154231144353
-161.0,0.0,253.7028873143928,249.13337986074035,0.0730450190603733,0.11880676820874214,0.020925855602631355,0.034035627976295814
-160.0,0.0,253.92605036303917,249.17828772674886,0.07314717397093773,0.11882709711790085,0.02095512082488161,0.03404145177772487
-159.0,0.0,254.4409560117277,249.1975287659689,0.07338273897767067,0.11883541569113731,0.021022605219259458,0.034043834872573696
-158.0,0.0,254.87549483520436,249.09216452938205,0.07358134537935257,0.11878678947687149,0.02107950175458224,0.03402990449323409
-157.0,0.0,255.17029053494105,249.06914244916481,0.07371621578931808,0.11877597868442535,0.021118139275703968,0.03402680743042473
-156.0,0.0,255.3987915768276,249.26869584870968,0.07382127270102501,0.11886708810925484,0.02114823585985688,0.03405290834879502
-155.0,0.0,255.78486212728222,249.37533693092809,0.07399830594658852,0.11891554296016693,0.0211989521419522,0.03406678963616066
-154.0,0.0,256.4502966734184,249.23434195416291,0.07430281862616539,0.11885037645697594,0.021286188586700734,0.03404812081476454
-153.0,0.0,256.9543913819682,249.08998704901109,0.07453351095318794,0.11878381296992302,0.021352277061072896,0.03402905178710569
-152.0,0.0,257.2790885041436,249.25164422248685,0.07468272373080254,0.11885753273963928,0.02139502336715805,0.0340501709380086
-151.0,0.0,257.73520386081805,249.22035371517697,0.0748918354511261,0.11884276568889618,0.021454929453887772,0.03404594049108533
-150.0,0.0,258.0589558724942,249.18206954617844,0.07504022493958473,0.11882493272423744,0.021497439904979078,0.03404083172483316
-149.0,0.0,258.50340152029946,249.16296415741468,0.07524412870407104,0.11881575360894203,0.02155585402239289,0.03403820210293085
-148.0,0.0,258.85096287474255,249.12519575545747,0.07540355250239372,0.11879812180995941,0.021601525569903912,0.03403315096637864
-147.0,0.0,259.358192254442,249.17093401743446,0.07563655823469162,0.11881859600543976,0.021668276785701508,0.03403901638925857
-146.0,0.0,259.69398870839984,249.2782316518808,0.07579101622104645,0.11886747181415558,0.021712525733011096,0.03405301827211314
-145.0,0.0,259.96241886038314,249.40790069524212,0.07591462880373001,0.11892666667699814,0.021747938124329735,0.03406997634516862
-144.0,0.0,260.63443774920313,249.29730520657336,0.0762232132256031,0.11887533217668533,0.021836341036525236,0.03405527009930965
-143.0,0.0,260.95841792066085,249.24612209039884,0.07637202367186546,0.11885156482458115,0.02187897208291246,0.034048461256885765
-142.0,0.0,261.6337356142743,249.2647727754939,0.07668264955282211,0.11885948479175568,0.021967959829815416,0.03405073015954938
-141.0,0.0,261.9936089228124,249.22092224190226,0.0768481194972992,0.11883903667330742,0.022015363470105766,0.03404487220718765
-140.0,0.0,262.3339104046556,249.26045538198804,0.0770048275589943,0.11885685846209526,0.022060257016218148,0.03404997777178935
-139.0,0.0,262.97781601825335,249.17464268502346,0.07730107381939888,0.11881686002016068,0.022145125305677086,0.03403851906628515
-138.0,0.0,263.6332632579198,248.97087682989488,0.07760248705744743,0.11872269958257675,0.022231473824875198,0.03401154409744473
-137.0,0.0,264.1759243232654,248.95762052314325,0.0778525210916996,0.11871607974171638,0.022303103288542733,0.03400964765340122
-136.0,0.0,264.4031970382398,249.05934866765227,0.07795751839876175,0.11876257136464119,0.022333182796753275,0.03402296651758817
-135.0,0.0,265.00949591153335,248.9641321534591,0.07823685556650162,0.11871824413537979,0.022413206988414393,0.03401026770629334
-134.0,0.0,265.57856404944226,248.86668645994513,0.07849915325641632,0.1186729148030281,0.02248834972991779,0.03399728181370769
-133.0,0.0,266.0235776255992,248.89207344084406,0.07870456948876381,0.11868413165211678,0.02254719713661338,0.03400049520313729
-132.0,0.0,266.4153141055929,249.0356449059376,0.07888574153184891,0.11874972656369209,0.022599099095730008,0.03401928675447022
-131.0,0.0,266.876050141312,248.95195790280724,0.07909829542040825,0.11871080473065376,0.02265999128989894,0.03400813647457977
-130.0,0.0,267.39307296163196,248.95632439209817,0.07933717221021652,0.11871230229735374,0.02272842443856095,0.034008565495685865
-129.0,0.0,267.7186555311396,248.95794382116742,0.07948759570717812,0.11871272325515747,0.022771517589344453,0.034008686091170914
-128.0,0.0,268.11655650502723,249.05217796039187,0.07967175170779228,0.11875566467642784,0.02282427438902783,0.03402098789786063
-127.0,0.0,268.7872741374557,249.08067627934884,0.07998199388384819,0.118768110871315,0.022913152211443633,0.03402455346879354
-126.0,0.0,269.2152998975845,248.91646637594718,0.08017958700656891,0.11869215592741966,0.022969758462331864,0.03400279398787025
-125.0,0.0,269.58224737962774,248.94750775122452,0.08034947142004967,0.11870607733726501,0.02301842675398087,0.03400678217661052
-124.0,0.0,270.1139230281151,249.09512832123312,0.08059593662619591,0.11877348646521568,0.023089033823094834,0.03402609346246486
-123.0,0.0,270.50452856688105,248.9347135781262,0.08077645301818848,0.11869926005601883,0.023140747951648534,0.03400482917008268
-122.0,0.0,271.1800119897202,248.859619533747,0.08108920231461525,0.11866401880979538,0.023230344010631586,0.03399473330027085
-121.0,0.0,271.6344255808842,248.8940625731284,0.08129987120628357,0.11867942288517952,0.023290696192521172,0.03399914624125123
-120.0,0.0,272.396531592584,248.9543798842047,0.0816534087061882,0.11870643496513367,0.023391977208933153,0.034006884629411975
-119.0,0.0,272.93379104701467,248.86966372384012,0.08190242201089859,0.1186668686568737,0.02346331425401881,0.033995549721032664
-118.0,0.0,273.39557057418733,248.8753987526055,0.0821167416870594,0.118669044226408,0.0235247123082485,0.033996172975575015
-117.0,0.0,273.8507934546966,248.86323492100016,0.08232806250452995,0.11866297945380211,0.023585251252838207,0.03399443554681653
-116.0,0.0,274.42529323797874,248.8883955250472,0.08259494230151176,0.11867400631308556,0.0236617066698628,0.03399759450819554
-115.0,0.0,274.84740457988903,248.97587639826617,0.08279126137495041,0.11871390789747238,0.023717947931977904,0.03400902546607573
-114.0,0.0,275.32094984201046,248.96871801128336,0.08301135152578354,0.11871013417840004,0.0237809991049204,0.03400794437557705
-113.0,0.0,275.9227937316996,248.82467580936748,0.08329081907868385,0.11864309757947922,0.02386106064754173,0.033988739811383666
-112.0,0.0,276.4147457102034,248.8493043780704,0.08351972326636314,0.11865396052598953,0.023926636855471767,0.03399185181522903
-111.0,0.0,277.00657417567993,248.97563310955485,0.08379543945193291,0.11871165409684181,0.024005623710534805,0.03400837979998323
-110.0,0.0,277.35724694637247,248.97599482801513,0.08395867049694061,0.11871146410703659,0.02405238595213233,0.03400832537193246
-109.0,0.0,278.05876394559766,248.84500072940008,0.08428506180644035,0.11865029484033585,0.024145890158110687,0.03399080167401374
-108.0,0.0,278.70033302088365,248.8812384984173,0.08458410203456879,0.1186663843691349,0.024231558857723885,0.03399541098286399
-107.0,0.0,279.1866977706594,248.9208276804456,0.08481089398264885,0.11868416517972946,0.024296529953334544,0.034000504808087424
-106.0,0.0,279.8930008376668,248.87683384253285,0.08514019846916199,0.11866313591599464,0.024390868722564015,0.03399448036991718
-105.0,0.0,280.5467538880067,248.93662441393917,0.08544538542628288,0.11869010329246521,0.024478298329690378,0.034002205951478494
-104.0,0.0,280.9721474429575,248.9128871659645,0.08564389869570732,0.11867869645357132,0.024535168181863014,0.033998938133998236
-103.0,0.0,281.59811140708916,248.81670994429436,0.08593597263097763,0.11863361299037933,0.02461884118545118,0.033986022677710566
-102.0,0.0,282.19283761606096,248.7595811105383,0.08621369302272797,0.11860658600926399,0.024698402202374792,0.03397828002067975
-101.0,0.0,282.67763479663995,248.8731358360372,0.08644057810306549,0.11865859851241112,0.024763399977954226,0.03399318049999833
-100.0,0.0,283.5000866704793,248.90121919394903,0.08682524785399437,0.1186707504093647,0.024873599723450112,0.03399666176081541
