vdiffx,vdiffy,cx_ud_px,cy_ud_px,x_mm,y_mm
-82.0,0,255.23034555864743,203.98286890216002,0.08659690866867702,0.09162961194912593
-81.0,0,255.96011088214058,204.00326688922496,0.0869905377427737,0.09163076927264531
-80.0,0,256.7595089481877,204.01903143820095,0.08742184440294902,0.09162846704324086
-79.0,0,257.25380089359845,204.0874207959395,0.08768901973962784,0.09165886044502258
-78.0,0,257.86809283171783,204.11217441151817,0.08802078912655513,0.09166395664215088
-77.0,0,258.57507686475947,204.03849392146358,0.0884020800391833,0.09161435564359029
-76.0,0,259.5620974870788,203.81560215463074,0.0889337807893753,0.09147993971904118
-75.0,0,259.8842441676372,203.79987858749337,0.08910778661568959,0.09146701296170552
-74.0,0,260.6262146994258,203.68779668020792,0.08950818578402202,0.09139602382977803
-73.0,0,261.33935264118713,203.47593348320956,0.08989244947830836,0.09127118935187657
-72.0,0,261.97293071079025,203.28382507200786,0.09023394187291463,0.09115815162658691
-71.0,0,262.68391162019947,203.33829200024752,0.09061918656031291,0.091177965203921
-70.0,0,263.15333603021435,203.18496648412975,0.0908723051349322,0.091088205575943
-69.0,0,264.1686610321868,203.11279049632185,0.09142187734444936,0.09103498856226604
-68.0,0,264.71666425468817,203.0882590857399,0.09171865632136662,0.09101409961779912
-67.0,0,265.6363476507634,203.16071336156404,0.09221779555082321,0.09104082485040028
-66.0,0,266.2965442376528,203.19763766290825,0.09257618089516957,0.09105180948972702
-65.0,0,266.73838068347413,203.1803803155909,0.09281579653422038,0.09103633215030034
-64.0,0,267.6167708991022,203.15323206183632,0.09329245487848918,0.09100943803787231
-63.0,0,267.4926498262687,203.50321735850468,0.0932274063428243,0.09120159844557445
-62.0,0,268.73323771138104,203.33774807116188,0.09390019128719966,0.09109442681074142
-61.0,0,269.9779342298778,203.14714146100687,0.09457531571388245,0.09097351878881454
-60.0,0,270.4384858984846,203.10676434600055,0.09482545653978984,0.09094516187906265
-59.0,0,271.11959889840017,203.07919873518122,0.09519579509894054,0.09092071900765102
-58.0,0,271.7176586468037,203.08588915621894,0.09552127867937088,0.09091608723004659
