vdiffx,vdiffy,cx_raw,cy_raw
0.0,-170.0,489.7211871883248,430.5820270346341
0.0,-169.0,441.4939181945288,49.36751199316229
0.0,-168.0,696.0508254019184,208.30050565358746
0.0,-167.0,62.66769500916076,150.94343348652075
0.0,-166.0,442.91118565995293,533.6754183045188
0.0,-165.0,51.993519738437094,232.68744909111624
0.0,-164.0,71.85498510179215,51.20742106132246
0.0,-163.0,49.51205450537029,144.35287926593716
0.0,-162.0,65.47010743376381,167.42284473562006
0.0,-161.0,69.5837745334429,180.2297976196136
0.0,-160.0,261.7804196633717,541.3019139076473
0.0,-159.0,179.9905880461454,68.3440825685707
0.0,-158.0,74.37484324513143,216.15452493232033
0.0,-157.0,67.88828811038212,84.76945353226323
0.0,-156.0,627.2636420437999,157.26811384282584
0.0,-155.0,453.10821085323164,256.92645747521266
0.0,-154.0,839.2451804787512,221.95818400606902
0.0,-153.0,545.5277807109154,271.53133784345437
0.0,-152.0,69.02466128892358,114.00241478011971
0.0,-151.0,92.63560064755153,51.599042542992756
0.0,-150.0,66.6860216320681,289.74968669366973
0.0,-149.0,450.2223024520396,177.60302310010044
0.0,-148.0,398.6470723776777,379.7381613980402
0.0,-147.0,133.55777891966113,195.40162939570737
0.0,-146.0,444.6860625824986,354.6007182234646
0.0,-145.0,264.3840454214176,110.30910473159857
0.0,-144.0,99.70492182804036,85.31131755661124
0.0,-143.0,51.90296850510529,124.3573913999664
0.0,-142.0,78.17168338334635,253.841895181934
0.0,-141.0,834.1637246595318,192.4173814771299
0.0,-140.0,74.80342543194702,122.7205246405905
0.0,-139.0,249.499159638659,113.49125695451802
0.0,-138.0,220.9597656979013,58.70284945962913
0.0,-137.0,251.20930914108033,389.7186583159007
0.0,-136.0,47.63959153506192,156.15388831068273
0.0,-135.0,62.06841315761278,142.4780175184828
0.0,-134.0,139.44538647360804,201.12203475841866
0.0,-133.0,368.88686194427095,291.4019509528584
0.0,-132.0,66.54499102590357,127.1126131441544
0.0,-131.0,430.42965124921085,573.4430579200426
0.0,-130.0,615.1429204581316,707.0763034682553
0.0,-129.0,613.7866452083101,708.468671159237
0.0,-128.0,611.9525790655649,709.4280541103084
0.0,-127.0,609.4093006095862,710.3629532718522
0.0,-126.0,608.233486201433,710.9114602814612
0.0,-125.0,607.7843325710245,711.6317790805379
0.0,-124.0,608.6101148817563,711.9809183875403
0.0,-123.0,609.7410772992761,712.02473986406
0.0,-122.0,611.1887291076577,711.7771616862701
0.0,-121.0,612.3844012771888,711.6846056023045
0.0,-120.0,613.3032282394751,711.5766774060395
0.0,-119.0,613.9662826388272,711.3241545901451
0.0,-118.0,614.363066028961,710.7410987797763
0.0,-117.0,614.5725030612745,709.9128053721059
0.0,-116.0,614.6784747150842,708.6693789998853
0.0,-115.0,614.6527622506663,707.1437330815039
0.0,-114.0,614.6942949990458,705.4085578229519
0.0,-113.0,614.5917688298923,703.6031695680571
0.0,-112.0,614.4533313764755,701.6773688493053
0.0,-111.0,614.4508527527124,699.6598592390046
0.0,-110.0,614.5262419997921,697.495490084903
0.0,-109.0,614.6209735657927,695.2950669620868
0.0,-108.0,614.835731279116,693.0151727700704
0.0,-107.0,615.0654349787404,690.6758038548186
0.0,-106.0,615.2569664612589,688.3478256136538
0.0,-105.0,615.5502878793288,685.9417736055269
0.0,-104.0,615.7681444907786,683.6020130232432
0.0,-103.0,616.0596144630675,681.1517487701858
0.0,-102.0,616.3005587177832,678.7218467476506
0.0,-101.0,616.5580689161794,676.1706194601962
0.0,-100.0,616.8665462212821,673.6711240693415
0.0,-99.0,617.0150085645965,671.125818901677
0.0,-98.0,617.2692924264338,668.5186617870963
0.0,-97.0,617.5043156555603,666.0412479680773
0.0,-96.0,617.8099231101701,663.4430905721705
0.0,-95.0,617.9504564433533,660.8463382289282
0.0,-94.0,618.1864080812211,658.2487111576154
0.0,-93.0,618.4464361923073,655.6355148152157
0.0,-92.0,618.658234866548,652.992028094353
0.0,-91.0,618.8650751728292,650.3062257058023
0.0,-90.0,619.1612268027676,647.669716509583
0.0,-89.0,619.3192438721317,644.9236888471172
0.0,-88.0,619.5619695040106,642.2744333112267
0.0,-87.0,619.7726169285928,639.5350743962058
0.0,-86.0,620.0503715831131,636.7750352100697
0.0,-85.0,620.3062157888588,634.0719781334278
0.0,-84.0,620.564635913593,631.2587868858227
0.0,-83.0,620.7960067999796,628.5105823596699
0.0,-82.0,621.1301953500137,625.720813450654
0.0,-81.0,621.3695652261894,622.9117437506633
0.0,-80.0,621.6002066739536,620.0668495109745
0.0,-79.0,621.8052436343345,617.2254512947501
0.0,-78.0,622.0412348501383,614.3737388781525
0.0,-77.0,622.270088264909,611.4403709166754
0.0,-76.0,622.4961020901709,608.5011318666948
0.0,-75.0,622.6754850889539,605.6060895954715
0.0,-74.0,622.9234940430002,602.6615817513439
0.0,-73.0,623.1671587208334,599.7029282250778
0.0,-72.0,623.3923986808288,596.744823425703
0.0,-71.0,623.5947687890459,593.663914272501
0.0,-70.0,623.7916355916938,590.6628420029027
0.0,-69.0,624.0188499693395,587.5625769393138
0.0,-68.0,624.2957549960037,584.5578358131523
0.0,-67.0,624.5355379914158,581.3847089729037
0.0,-66.0,624.8026707579806,578.3265341510255
0.0,-65.0,625.0947902961204,575.1602557308589
0.0,-64.0,625.2679626153267,571.9977285920348
0.0,-63.0,625.4749925693962,568.805569810456
0.0,-62.0,625.7620266559942,565.6341483460195
0.0,-61.0,625.9680462691771,562.4302593456815
0.0,-60.0,626.1358857110555,559.1820924532909
0.0,-59.0,626.3567322842158,555.9981607146541
0.0,-58.0,626.5602309620839,552.75200651777
0.0,-57.0,626.7743259793741,549.44533240095
0.0,-56.0,627.0122024262677,546.1896417286125
0.0,-55.0,627.3037560806933,542.839674647068
0.0,-54.0,627.489460874232,539.6001616687546
0.0,-53.0,627.629836347391,536.2441809220394
0.0,-52.0,627.8532168482546,532.9404946186627
0.0,-51.0,628.0527486014636,529.4966754316057
0.0,-50.0,628.3114300084625,526.2167147733154
0.0,-49.0,628.5094539669102,522.7659150025758
0.0,-48.0,628.7018959908509,519.4511504106595
0.0,-47.0,628.8352601729981,516.038057899038
0.0,-46.0,629.0737377765381,512.7043235581657
0.0,-45.0,629.2701161773786,509.30231684364315
0.0,-44.0,629.4860133622775,505.9298773240867
0.0,-43.0,629.7343040860761,502.5287010202157
0.0,-42.0,629.9256275416691,499.06916727999715
0.0,-41.0,630.1493970749888,495.71140052643267
0.0,-40.0,630.3241768960912,492.33128354960087
0.0,-39.0,630.4339163697032,488.88543883732115
0.0,-38.0,630.6078498357475,485.58469815665666
0.0,-37.0,630.6748820917151,482.190779904356
0.0,-36.0,630.916425222004,478.82389901489364
0.0,-35.0,631.063370858712,475.4798258257197
0.0,-34.0,631.2457226936195,472.1581853005019
0.0,-33.0,631.4158208157238,468.80555450765695
0.0,-32.0,631.5648466562224,465.43280908047655
0.0,-31.0,631.6659964362485,462.0648284920394
0.0,-30.0,631.8601436826784,458.7479805680643
0.0,-29.0,631.9831778814558,455.470297292349
0.0,-28.0,632.1959601954594,452.18583005192085
0.0,-27.0,632.2965983356502,448.83333254189694
0.0,-26.0,632.4639511509382,445.5227027250041
0.0,-25.0,632.6873157645715,442.1895576760535
0.0,-24.0,632.7798726797308,438.94725619987486
0.0,-23.0,632.8499858683298,435.67323704947756
0.0,-22.0,633.052107643313,432.44879014788074
0.0,-21.0,633.1239807376835,429.1731883759955
0.0,-20.0,633.2458421265004,425.90648691189546
0.0,-19.0,633.4009565733746,422.6516659903484
0.0,-18.0,633.5826727530834,419.39912708403443
0.0,-17.0,633.6754194103605,416.109036720633
0.0,-16.0,633.793197097577,412.8924152786379
0.0,-15.0,633.8968450794777,409.7279440706806
0.0,-14.0,634.0060308309533,406.5366501524256
0.0,-13.0,634.1524212825672,403.3374497224008
0.0,-12.0,634.1758930262587,400.0917637162244
0.0,-11.0,634.2818593778854,396.8524503308137
0.0,-10.0,634.3487781203063,393.72785344294607
0.0,-9.0,634.6067484396328,390.5083930277494
0.0,-8.0,634.616735773459,387.2773987022158
0.0,-7.0,634.775047018284,384.1182728288456
0.0,-6.0,634.9049821505591,380.9056909369156
0.0,-5.0,634.9764359769982,377.71102729549875
0.0,-4.0,635.0179091277797,374.5308569132596
0.0,-3.0,635.1889513458492,371.366345979908
0.0,-2.0,635.1602022538849,368.16995549726613
0.0,-1.0,635.2543291822791,365.05303107444007
0.0,0.0,635.3443647293124,361.896003441099
0.0,1.0,635.4454624331823,358.65063944848765
0.0,2.0,635.527940789654,355.54843569039804
0.0,3.0,635.5795797729076,352.38389481096897
0.0,4.0,635.636855594534,349.1996938565764
0.0,5.0,635.6678566821007,345.9419882386831
0.0,6.0,635.7435613537641,342.7165309693089
0.0,7.0,635.7304037542667,339.49027853234253
0.0,8.0,635.790718764917,336.31221064726094
0.0,9.0,635.8424541942328,333.08302894112336
0.0,10.0,636.0227912240101,329.85555376795105
0.0,11.0,636.0131120369941,326.68822152315215
0.0,12.0,636.0099610217447,323.4299605326289
