vdiffx,vdiffy,cx_raw,cy_raw
0.0,-170.0,58.97345965206006,78.71473056655613
0.0,-169.0,53.14050232882973,310.89889294572566
0.0,-168.0,559.2182750610499,230.6248411435807
0.0,-167.0,257.45323661549986,167.60626455212548
0.0,-166.0,465.01172287349186,67.44754991016843
0.0,-165.0,239.0755427546667,378.7054292071601
0.0,-164.0,553.3770290895487,136.34515110450775
0.0,-163.0,117.38874576722496,104.04919023269095
0.0,-162.0,307.0551030979603,149.6173556602128
0.0,-161.0,273.4088943433077,303.57975628485
0.0,-160.0,78.10430621422,132.50960469086604
0.0,-159.0,220.23514648584873,200.6415298184961
0.0,-158.0,57.41164292497626,135.95913580246915
0.0,-157.0,576.2188996828658,253.82853928324585
0.0,-156.0,575.525867646967,176.13904609928127
0.0,-155.0,448.1447775183736,253.75533291561183
0.0,-154.0,393.77979606838045,235.6561789275935
0.0,-153.0,173.45854570043943,65.50678964700283
0.0,-152.0,451.31238450522613,260.23626392085424
0.0,-151.0,481.98845342612145,255.34525305186867
0.0,-150.0,503.3605624217766,248.4771550614578
0.0,-149.0,485.3655365173848,248.68448253903253
0.0,-148.0,482.4759841246825,247.28518339110846
0.0,-147.0,388.4594509742039,194.332254797715
0.0,-146.0,457.0271296278663,56.41437441197198
0.0,-145.0,480.3610342142599,252.9023547237397
0.0,-144.0,526.1154774711545,236.43977470958237
0.0,-143.0,531.4382298425993,252.3697890884081
0.0,-142.0,635.0228669062167,220.62908594220133
0.0,-141.0,602.9804885191428,242.0443429255721
0.0,-140.0,303.16398455899485,451.5608661402793
0.0,-139.0,516.6767888870298,390.39611266067396
0.0,-138.0,56.44302879666744,298.6985090034997
0.0,-137.0,571.2896291405099,649.3778526097436
0.0,-136.0,607.8026604469559,705.6729343224209
0.0,-135.0,611.240029164271,707.2555101547114
0.0,-134.0,607.8038295982632,708.8027560382712
0.0,-133.0,605.083151888765,709.9117284055916
0.0,-132.0,602.9653753984528,710.5400894348887
0.0,-131.0,601.270708952805,711.4346487240091
0.0,-130.0,601.2977283473397,711.8249054649013
0.0,-129.0,602.6332466389503,712.1078320556744
0.0,-128.0,604.444684003742,712.1030394143341
0.0,-127.0,606.4184104330558,711.8748660948371
0.0,-126.0,608.0790943150122,711.63276141709
0.0,-125.0,609.3841640239795,711.558047849397
0.0,-124.0,610.3144757244876,711.3964319281649
0.0,-123.0,610.9455810905039,710.9320892406663
0.0,-122.0,611.3550876680373,710.200589860894
0.0,-121.0,611.6072752021097,709.266555985496
0.0,-120.0,611.8039044512187,707.8861216239247
0.0,-119.0,611.9091525113065,706.2461963272275
0.0,-118.0,611.9291438194293,704.5540387884822
0.0,-117.0,611.9111907276242,702.7208114808924
0.0,-116.0,611.9487275989746,700.81906614548
0.0,-115.0,611.8858349740468,698.7636676461161
0.0,-114.0,611.9855381259094,696.6658959342294
0.0,-113.0,612.2240562791534,694.4738557760733
0.0,-112.0,612.423332152855,692.302275250681
0.0,-111.0,612.6974139631182,690.0347583883303
0.0,-110.0,612.9922236981112,687.6515482612558
0.0,-109.0,613.1870718375992,685.336135732808
0.0,-108.0,613.44040570758,683.0247313463274
0.0,-107.0,613.7148429824764,680.5490014981839
0.0,-106.0,613.971361780421,678.2347264875599
0.0,-105.0,614.2329597396571,675.771258082426
0.0,-104.0,614.4419041423889,673.333893041976
0.0,-103.0,614.6665176897695,670.8010965754783
0.0,-102.0,614.926053451319,668.3067956686946
0.0,-101.0,615.2224850225019,665.756924948055
0.0,-100.0,615.4446100220483,663.2792188592521
0.0,-99.0,615.7938583512297,660.7446811697351
0.0,-98.0,616.0773058883997,658.2296753603836
0.0,-97.0,616.345423130267,655.6722134449991
0.0,-96.0,616.6184621706088,653.1085857214013
0.0,-95.0,616.9508151350072,650.4542623966862
0.0,-94.0,617.221546678345,647.910154881139
0.0,-93.0,617.5612375774518,645.2827138106713
0.0,-92.0,617.8489454277797,642.6423530332479
0.0,-91.0,618.0763345787199,640.1330830591693
0.0,-90.0,618.3658650487529,637.3671280773812
0.0,-89.0,618.6276957603112,634.7756428217091
0.0,-88.0,618.8184450149621,631.9820886736123
0.0,-87.0,619.0934174061364,629.3518852052274
0.0,-86.0,619.3098322762913,626.6576923275676
0.0,-85.0,619.5242811506204,623.8914018599867
0.0,-84.0,619.8331558174,621.1426841742638
0.0,-83.0,620.1103940926183,618.351994901439
0.0,-82.0,620.3644842130012,615.5782618247531
0.0,-81.0,620.6615797478407,612.8119937989521
0.0,-80.0,620.9223198841024,609.9545087976776
0.0,-79.0,621.15677441788,607.1303825592262
0.0,-78.0,621.5348313797301,604.2731192470748
0.0,-77.0,621.7905919106583,601.3738358118702
0.0,-76.0,622.0348499860376,598.4709373745267
0.0,-75.0,622.2804827768485,595.5538016596842
0.0,-74.0,622.5358356204755,592.5448581563763
0.0,-73.0,622.7571317861098,589.6224552104254
0.0,-72.0,623.0360727501167,586.66787403858
0.0,-71.0,623.2623327922685,583.7465732243643
0.0,-70.0,623.5328270484636,580.6252011345985
0.0,-69.0,623.7627094264891,577.6291504278933
0.0,-68.0,624.0466467670018,574.600820918649
0.0,-67.0,624.3170966264714,571.5564176501399
0.0,-66.0,624.6321450068571,568.3711182095535
0.0,-65.0,624.9289098445743,565.3061935194701
0.0,-64.0,625.2474125275431,562.1380474619946
0.0,-63.0,625.4988776291432,558.920940886758
0.0,-62.0,625.7132706716915,555.8595988562057
0.0,-61.0,625.9627995657862,552.5848020616635
0.0,-60.0,626.2109066717484,549.4017687717862
0.0,-59.0,626.452623608231,546.1013415376784
0.0,-58.0,626.6602460273571,542.912741863156
0.0,-57.0,626.9174286133125,539.6834143159491
0.0,-56.0,627.2442732400835,536.4436003757122
0.0,-55.0,627.4182516540751,533.2019744895164
0.0,-54.0,627.7468305451807,529.9085395333482
0.0,-53.0,627.9585841548775,526.616728138387
0.0,-52.0,628.2054446941555,523.3135912461931
0.0,-51.0,628.4441049882228,519.996146936201
0.0,-50.0,628.684364533348,516.5964560224475
0.0,-49.0,628.9841329856214,513.2817600277498
0.0,-48.0,629.1467743246932,509.92514615607826
0.0,-47.0,629.42091867852,506.5291407980547
0.0,-46.0,629.6396861167251,503.22302110480547
0.0,-45.0,629.8593570633719,499.8240294783564
0.0,-44.0,630.1339105942709,496.45472974398746
