vdiffx,vdiffy,cx_raw,cy_raw
170.0,0.0,1259.0241379905674,360.2853404025118
169.0,0.0,1257.7536053667618,360.3113371200787
168.0,0.0,1255.7684317313583,360.25847521617817
167.0,0.0,1253.8739419786302,360.30677262922654
166.0,0.0,1251.863612571247,360.11624864463084
165.0,0.0,1249.774213445305,360.2129182459189
164.0,0.0,1247.6326157185695,360.22133233534714
163.0,0.0,1245.5323565236104,360.1843507225846
162.0,0.0,1243.407139965111,360.12910276902204
161.0,0.0,1241.188054240475,360.1603468677309
160.0,0.0,1238.977695190285,360.1830956383132
159.0,0.0,1236.7402007469307,360.15909928089087
158.0,0.0,1234.4424094899798,360.1878087708198
157.0,0.0,1232.0909650458261,360.17365789971467
156.0,0.0,1229.757359340529,360.1728390511623
155.0,0.0,1227.3854738706134,360.18898459191473
154.0,0.0,1224.9758296406092,360.1919973211058
153.0,0.0,1222.5697545960113,360.2117105071015
152.0,0.0,1220.0648546667053,360.1994567793551
151.0,0.0,1217.6110815458537,360.189998869294
150.0,0.0,1215.1539663157791,360.23161729439454
149.0,0.0,1212.6090066197892,360.27756075892444
148.0,0.0,1210.0937400265232,360.24295010680515
147.0,0.0,1207.6462846032705,360.2116722055175
146.0,0.0,1205.0457054103247,360.2595137764943
145.0,0.0,1202.4634098885501,360.1758585193832
144.0,0.0,1199.8822010851875,360.23059604495285
143.0,0.0,1197.1974529325298,360.29115897090463
142.0,0.0,1194.6549294024442,360.2874074000927
141.0,0.0,1191.9340102634123,360.2878720808405
140.0,0.0,1189.2615032177107,360.35860255291436
139.0,0.0,1186.530452514831,360.3604795964522
138.0,0.0,1183.822457910206,360.37781859746593
137.0,0.0,1181.0653113192245,360.3280601348917
136.0,0.0,1178.3418908799486,360.36439321680024
135.0,0.0,1175.5324905168882,360.32494440436056
134.0,0.0,1172.756008352938,360.3202658337643
133.0,0.0,1169.964537824505,360.38201655562597
132.0,0.0,1167.1837740004012,360.3502657152059
131.0,0.0,1164.1762922603366,360.3470066407506
130.0,0.0,1161.358375945787,360.44693870657943
129.0,0.0,1158.445581628149,360.40717221967185
128.0,0.0,1155.522604402775,360.40647559574114
127.0,0.0,1152.5441962317661,360.42876119941565
126.0,0.0,1149.5746394137586,360.44824686637895
125.0,0.0,1146.6037366595476,360.4522510499487
124.0,0.0,1143.6275351297988,360.4127512063865
123.0,0.0,1140.5997171416393,360.4362955312342
122.0,0.0,1137.5246257679912,360.4355327942388
121.0,0.0,1134.4273355291587,360.48500586522806
120.0,0.0,1131.3742184553796,360.4049988029877
119.0,0.0,1128.2885857045517,360.4323741089733
