vdiffx,vdiffy,cx_raw,cy_raw
0.0,150.0,63.496619238984835,61.543031337439935
0.0,149.0,66.37926795065016,49.6205565264024
0.0,148.0,442.8768315908837,231.7324719221765
0.0,147.0,432.7932943840694,184.60045840625344
0.0,146.0,94.34608353161002,104.03696011614308
0.0,145.0,56.37191966614501,147.36245174752216
0.0,144.0,253.67966634018035,89.53833063475446
0.0,143.0,529.4362621492756,251.4937932356297
0.0,142.0,95.07526129838355,367.0345252735608
0.0,141.0,67.49484255451368,81.17903639349888
0.0,140.0,53.423462251432426,194.93992950230313
0.0,139.0,819.8950625730513,221.69467201000018
0.0,138.0,496.62696942351863,108.8439117869533
0.0,137.0,262.6252663143551,109.09983376486967
0.0,136.0,621.343096658828,292.0100944864533
0.0,135.0,408.8686979160913,50.93768650166755
0.0,134.0,587.5622319443761,17.383939890562132
0.0,133.0,588.3658675073589,13.176630203842455
0.0,132.0,591.0806051336166,10.455788047308326
0.0,131.0,591.2376885677322,9.53848770821223
0.0,130.0,592.9487402254468,9.383499342265035
0.0,129.0,597.0510331113361,9.65146235837666
0.0,128.0,601.6636433218224,9.830086575514045
0.0,127.0,609.7303804581884,9.6019356185598
0.0,126.0,616.0215395028141,9.178475796008673
0.0,125.0,620.4676224024948,8.776186417406711
0.0,124.0,623.9236535489748,8.403333859753117
0.0,123.0,627.2718716617622,8.273372983829468
0.0,122.0,629.5761372207807,8.146772157644989
0.0,121.0,631.6154782664312,7.965929081085643
0.0,120.0,633.541935775922,7.808548330924585
0.0,119.0,635.0148966869803,7.872956597913263
0.0,118.0,636.0504355072527,8.278066458466137
0.0,117.0,636.904639232834,8.980298648335603
0.0,116.0,637.490292577371,10.029016995776557
0.0,115.0,637.897504528145,11.428669966643062
0.0,114.0,638.2561387523596,13.034112349774928
0.0,113.0,638.6005641030719,14.656734064089248
0.0,112.0,638.8552931427377,16.405564392956347
0.0,111.0,639.0091541374892,18.222883603041705
0.0,110.0,639.2511324500998,20.29390433707037
0.0,109.0,639.2270329288768,22.39787448502501
0.0,108.0,639.0284595773867,24.440466505989935
0.0,107.0,638.6759736812288,26.551851644545792
0.0,106.0,638.2398893378981,28.6077333214743
0.0,105.0,637.7943677121103,30.77927061049741
0.0,104.0,637.5201497709376,32.937173412661075
0.0,103.0,637.525287094249,35.230591270941524
0.0,102.0,637.5223745735728,37.50289839469512
0.0,101.0,637.5409530954008,40.01361539261883
0.0,100.0,637.6178294919488,42.40290909885695
0.0,99.0,637.7077172836468,44.89322211627516
0.0,98.0,637.7876124107356,47.33979914436717
0.0,97.0,637.863686430045,49.936246272214454
0.0,96.0,637.950557391605,52.44336594234148
0.0,95.0,638.0346802885097,55.006053788237985
0.0,94.0,638.1550559725528,57.64414112209551
0.0,93.0,638.2388733631409,60.1346822412256
0.0,92.0,638.2457986301323,62.71836339820859
0.0,91.0,638.3486727277591,65.30671424037268
0.0,90.0,638.418441132586,67.94386195373694
0.0,89.0,638.4911135367374,70.56892265819693
0.0,88.0,638.5769477967689,73.24976464131662
0.0,87.0,638.6637797063753,75.885966313493
0.0,86.0,638.7177462133658,78.55156815553991
0.0,85.0,638.7910347353542,81.24337579912527
0.0,84.0,638.853209470175,84.02342575535918
0.0,83.0,638.8713752638313,86.77231635845544
0.0,82.0,638.9335772612895,89.49347702355921
0.0,81.0,638.990223159973,92.27492893969527
0.0,80.0,639.2052630631503,95.12114565978277
0.0,79.0,639.1863722451986,97.88408363657409
0.0,78.0,639.2846999519223,100.6472074852828
0.0,77.0,639.3107334487244,103.41926773791222
0.0,76.0,639.3299400765871,106.37961483526989
0.0,75.0,639.3590582965752,109.19974699402854
0.0,74.0,639.4586957486381,112.1044434826237
0.0,73.0,639.5194475628005,115.02802974843807
0.0,72.0,639.561457834997,117.97392028693237
0.0,71.0,639.66488836385,120.88725264019517
0.0,70.0,639.6827761179452,123.89540330648242
0.0,69.0,639.7245469912482,126.88815833809372
0.0,68.0,639.7603121654058,129.82268187849596
0.0,67.0,639.8423098784584,132.81325801642498
0.0,66.0,639.9140833505443,135.93275533297518
0.0,65.0,639.9946834929937,138.97901999753802
0.0,64.0,640.0097596139253,142.0152898672097
0.0,63.0,639.9538434303536,145.07298281073426
0.0,62.0,640.0924372649775,148.2120504006377
0.0,61.0,640.1341089718215,151.40087416212887
0.0,60.0,640.0755698349923,154.588504173701
0.0,59.0,640.1894246521169,157.7678358344818
0.0,58.0,640.1717637624347,160.98609538509695
0.0,57.0,640.1667372003727,164.27527373340706
0.0,56.0,640.2089414244232,167.4921043217013
0.0,55.0,640.2322890911631,170.78572990564362
0.0,54.0,640.2228838342902,174.01371360547282
0.0,53.0,640.2816274959322,177.32419374245296
0.0,52.0,640.2858504934843,180.6008442611644
0.0,51.0,640.3911425625284,183.98963478633743
0.0,50.0,640.2727171614947,187.20479660159717
0.0,49.0,640.3618283610475,190.5206506894849
0.0,48.0,640.3686385089169,193.8431185686427
0.0,47.0,640.3324560294913,197.25531665714996
0.0,46.0,640.318495459494,200.62814158352793
0.0,45.0,640.3399318680669,203.9867288306375
0.0,44.0,640.3570801888405,207.3516163264998
0.0,43.0,640.3180156260117,210.68653186435571
0.0,42.0,640.2895636534294,214.1081246701123
0.0,41.0,640.2711145110687,217.48004053958653
0.0,40.0,640.2886244047005,220.8735080371487
0.0,39.0,640.2629661127543,224.20035829534928
0.0,38.0,640.281379660701,227.58489332258713
0.0,37.0,640.2798742813839,230.97704083325368
0.0,36.0,640.2262079015528,234.27128461280327
0.0,35.0,640.1545926710991,237.66695674517928
0.0,34.0,640.1367792785071,240.99129463122668
0.0,33.0,640.127721205501,244.33086466586852
0.0,32.0,640.0715529308485,247.67042952874294
0.0,31.0,640.0315910299432,250.95449150621812
0.0,30.0,640.0216445680531,254.3133780422207
0.0,29.0,639.9749360194164,257.6092507991446
0.0,28.0,639.9631754354579,260.9520950428323
0.0,27.0,639.8915293842327,264.3103250456836
0.0,26.0,639.8061254184714,267.60458045399633
0.0,25.0,639.7356549419005,270.8457359857766
0.0,24.0,639.7277548206224,274.11454412892317
0.0,23.0,639.7330087042963,277.394605473198
0.0,22.0,639.7190589692576,280.7225491883178
0.0,21.0,639.5370691189651,284.0084743065075
0.0,20.0,639.4552191768879,287.20794865297665
0.0,19.0,639.366846570777,290.41557441826745
0.0,18.0,639.2888308254334,293.6874394484087
0.0,17.0,639.2305640486661,296.91852598497053
0.0,16.0,639.2180326920651,300.1079494190223
0.0,15.0,639.1642521084658,303.326508946594
0.0,14.0,639.0617752168126,306.5863702788431
0.0,13.0,638.9560794852679,309.7608556468367
0.0,12.0,638.8500624628228,312.971340665033
0.0,11.0,638.7756056378826,316.0995512541269
0.0,10.0,638.6882013072155,319.32825292707327
0.0,9.0,638.6312320081362,322.54218583621963
0.0,8.0,638.5892516118986,325.6888263292855
0.0,7.0,638.5077667208005,328.83265835017227
0.0,6.0,638.4039562525832,332.0418292248741
0.0,5.0,638.275410410995,335.2048194672026
0.0,4.0,638.1318209957408,338.3803036504478
0.0,3.0,638.022871308122,341.5315808393566
0.0,2.0,637.8844983630669,344.72775012444436
0.0,1.0,637.8187037942608,347.84223051426216
0.0,0.0,637.7377686478948,351.0303040661735
0.0,-1.0,637.6700613211799,354.1730247098556
0.0,-2.0,637.5791108288777,357.4448872593728
0.0,-3.0,637.4421697406113,360.52086617576805
0.0,-4.0,637.2697813757158,363.6919188017459
0.0,-5.0,637.1342877280637,366.89356367024544
0.0,-6.0,637.0705909628346,370.08494406801293
0.0,-7.0,636.8799341473681,373.15414839646445
0.0,-8.0,636.7992740925157,376.4145700848654
0.0,-9.0,636.6837562371137,379.5523789199101
0.0,-10.0,636.5953766061915,382.70511822751604
0.0,-11.0,636.3744544450827,385.8789119583687
0.0,-12.0,636.2421118881439,389.12646211563106
0.0,-13.0,636.0986208694699,392.2609734392989
0.0,-14.0,635.9415714233751,395.4770269447663
0.0,-15.0,635.7938770704799,398.6777841229734
0.0,-16.0,635.733120805777,401.88990165991663
0.0,-17.0,635.5571870133823,405.1683640557183
0.0,-18.0,635.4686343970022,408.3443345679502
0.0,-19.0,635.2706763186839,411.5833642857226
0.0,-20.0,635.0977750740112,414.8265198870211
0.0,-21.0,634.8998931551961,418.0158280366084
0.0,-22.0,634.7733581261773,421.1771333902975
0.0,-23.0,634.5320052302441,424.53542845592006
0.0,-24.0,634.3230598408136,427.7608650012428
0.0,-25.0,634.2204023728815,431.02259909420326
0.0,-26.0,634.0394272065347,434.2871633896245
0.0,-27.0,633.9055413798433,437.5256232309226
0.0,-28.0,633.7374672210822,440.8875038721244
0.0,-29.0,633.530130875109,444.1106580247297
0.0,-30.0,633.2888346345097,447.4192622965982
0.0,-31.0,633.1175723900052,450.7782445642703
0.0,-32.0,632.8331831226257,454.09843123442033
0.0,-33.0,632.7083874875618,457.37614487474804
0.0,-34.0,632.5360998010866,460.7066741553426
0.0,-35.0,632.3704238598687,464.1199770847075
0.0,-36.0,632.1804544556858,467.3627206441649
0.0,-37.0,631.910684679474,470.6848726019907
0.0,-38.0,631.6688109772987,474.1297026260167
0.0,-39.0,631.5444034410165,477.3938138545366
0.0,-40.0,631.2632113143326,480.7852783475999
0.0,-41.0,631.0114191478846,484.18907436982954
0.0,-42.0,630.8594728521717,487.60331484642575
0.0,-43.0,630.594829011727,490.866461852032
0.0,-44.0,630.3664989379048,494.2938602081378
0.0,-45.0,630.0986475751133,497.622088842691
0.0,-46.0,629.8705790832329,500.95456977192845
0.0,-47.0,629.6847826206672,504.35602705185346
0.0,-48.0,629.4353326834756,507.6286762880217
0.0,-49.0,629.263444568659,511.00978155349577
0.0,-50.0,628.8956226161685,514.3801755702335
0.0,-51.0,628.7746005776288,517.6611978548761
0.0,-52.0,628.4745749129094,521.0565386081057
0.0,-53.0,628.2765328063274,524.3177015214818
0.0,-54.0,627.9598178475698,527.7262548534296
0.0,-55.0,627.7388664079352,530.9728317620364
0.0,-56.0,627.4863033105527,534.203567682517
0.0,-57.0,627.1749706396976,537.5187465215236
0.0,-58.0,626.9271420218502,540.7257614710037
0.0,-59.0,626.6784057915642,543.9224593639478
0.0,-60.0,626.4307733081514,547.2770287935188
0.0,-61.0,626.2212991339269,550.422976588579
0.0,-62.0,625.9724949348098,553.6397680732559
