vdiffx,vdiffy,cx_raw,cy_raw
-170.0,0.0,14.318194325239569,363.8444441280763
-169.0,0.0,15.376409622388005,363.9137709184877
-168.0,0.0,17.23827374265889,364.0370106380407
-167.0,0.0,19.17971523614518,364.0898398103365
-166.0,0.0,21.149828271216744,364.1473876097428
-165.0,0.0,23.200742139652537,364.1672985502924
-164.0,0.0,25.278718742209616,364.09245824708495
-163.0,0.0,27.411366667465042,364.1002749180108
-162.0,0.0,29.655429661327208,364.16420554026666
-161.0,0.0,31.802794382869536,364.2021438220979
-160.0,0.0,34.03950011315639,364.1809617589044
-159.0,0.0,36.433599549161684,364.1754387590624
-158.0,0.0,38.70399604073188,364.13185222765475
-157.0,0.0,40.98473517823053,364.11042388966445
-156.0,0.0,43.38158735522728,364.12737944678906
-155.0,0.0,45.7475650654393,364.1429514436816
-154.0,0.0,48.276711911840664,364.15291662786075
-153.0,0.0,50.71833187669074,364.1216863828386
-152.0,0.0,53.17992498579516,364.1080207154493
-151.0,0.0,55.70826831428402,364.068469963887
-150.0,0.0,58.15035746601211,364.06376586491257
-149.0,0.0,60.73926746584763,364.06892541054066
-148.0,0.0,63.198973319580055,364.0529385422222
-147.0,0.0,65.88663188321999,364.0464670708668
-146.0,0.0,68.33820012007948,364.02038883495806
-145.0,0.0,70.93959065988389,363.986175622541
-144.0,0.0,73.39204679284026,363.9352166969871
-143.0,0.0,75.62767392438836,363.9247092877203
-142.0,0.0,77.54248789930132,363.8195804524514
-141.0,0.0,79.24137983006989,363.72069787413966
-140.0,0.0,80.79737717249952,363.57082044461686
-139.0,0.0,82.54886157228293,363.36050670077543
-138.0,0.0,84.76246009230259,363.2889741733484
-137.0,0.0,87.31634171778568,363.2414418368794
-136.0,0.0,89.98084732318843,363.18385978211
-135.0,0.0,92.68554057900121,363.1841908619817
-134.0,0.0,95.49107806059772,363.16576535749033
-133.0,0.0,98.41517363943166,363.1211535165576
-132.0,0.0,101.2791327811268,363.13939451423386
-131.0,0.0,104.229146120193,363.14010559707157
-130.0,0.0,107.13124870773295,363.15013829060393
-129.0,0.0,110.11032733774454,363.1306948834875
-128.0,0.0,113.08465180165418,363.1432483662326
-127.0,0.0,116.02989453506933,363.1270895268424
-126.0,0.0,119.12944361406632,363.10911676251567
-125.0,0.0,122.15009246660749,363.0996401291977
-124.0,0.0,125.2602932440618,363.0736131489948
