vdiffx,vdiffy,cx_ud_px,cy_ud_px,x_mm,y_mm,theta_x_deg,theta_y_deg
-170.0,0.0,271.7643548860413,249.184681600313,0.09081073850393295,0.11920195072889328,0.026015358465891012,0.034148839388923186
-169.0,0.0,232.3626748549983,249.6315250767656,0.07289531081914902,0.11954700201749802,0.020882967356438086,0.03424768926647025
-168.0,0.0,232.6903837861147,249.71108236308754,0.07304254919290543,0.11958176642656326,0.020925148037816404,0.03425764853249442
-167.0,0.0,232.82273983418872,249.81010659297277,0.07310233265161514,0.11962602287530899,0.020942274734873978,0.03427032706660707
-166.0,0.0,233.36736087401843,249.6271765107545,0.07334565371274948,0.11954151093959808,0.021011981074878474,0.03424611618908905
-165.0,0.0,233.70474137931035,249.69525862068966,0.07349728047847748,0.11957107484340668,0.021055418937711613,0.03425458562063337
-164.0,0.0,234.08458498023714,249.64071146245058,0.07366742193698883,0.1195451021194458,0.02110416086857845,0.034247144985965226
-163.0,0.0,234.49854227405248,249.5134839650146,0.07385258376598358,0.11948616057634354,0.02115720581800523,0.03423025948370629
-162.0,0.0,234.72086021505376,249.69462365591397,0.07395321875810623,0.11956723034381866,0.02118603561566858,0.03425348425302335
-161.0,0.0,235.31287202380952,249.5126488095238,0.07421816885471344,0.11948290467262268,0.021261938216839308,0.034229326736330674
-160.0,0.0,235.56375300721731,249.6327185244587,0.07433140277862549,0.11953629553318024,0.02129437734205468,0.03424462208574185
-159.0,0.0,236.1578947368421,249.47087183607874,0.07459757477045059,0.11946102231740952,0.021370629990265066,0.03422305790557004
-158.0,0.0,236.4578606158833,249.3776337115073,0.07473193854093552,0.11941780149936676,0.02140912236974161,0.03421067605768118
-157.0,0.0,236.89913544668588,249.6488952929875,0.07493158429861069,0.11953891068696976,0.021466316658297097,0.03424537127184881
-156.0,0.0,237.47705403404885,249.5018504811251,0.07519078254699707,0.11947035789489746,0.021540571476286574,0.03422573235056267
-155.0,0.0,237.70529077393965,249.68255356362047,0.07529430091381073,0.11955130100250244,0.021570227299691755,0.034248920834514925
-154.0,0.0,238.11089494163423,249.3545719844358,0.07547526061534882,0.1194014772772789,0.021622068428126993,0.03420599951420087
-153.0,0.0,238.55569056298097,249.62940461725395,0.07567674666643143,0.1195242628455162,0.0216797899216737,0.03424117497587638
-152.0,0.0,239.0013140604468,249.50197109067017,0.07587677985429764,0.11946500837802887,0.021737095200583763,0.03422419982741447
-151.0,0.0,239.53765606121627,249.62625855819573,0.07611893117427826,0.11951936781406403,0.02180646643375917,0.034239772653163233
-150.0,0.0,239.99604569420035,249.5030755711775,0.07632488757371902,0.11946198344230652,0.02186546858744776,0.03422333324747271
-149.0,0.0,240.48207024029574,249.49205175600738,0.0765438973903656,0.1194552630186081,0.021928210269112906,0.03422140798858727
-148.0,0.0,240.7660125879304,249.41947426878934,0.07667157053947449,0.11942138522863388,0.02196478592675199,0.03421170272012477
-147.0,0.0,241.43155359293456,249.3661180248896,0.07697147876024246,0.11939483880996704,0.022050703290532256,0.03420409773408164
-146.0,0.0,241.62164001361006,249.39401156856073,0.0770573765039444,0.1194067895412445,0.022075311177802474,0.034207521365182875
-145.0,0.0,242.0064655172414,249.49094827586208,0.07723148912191391,0.11944933980703354,0.022125190761229437,0.034219711114070656
-144.0,0.0,242.51847745750186,249.4940872135994,0.07746262848377228,0.1194489374756813,0.022191407300894965,0.03421959585466953
-143.0,0.0,243.0072680632749,249.4826849080804,0.07768329232931137,0.11944203078746796,0.022254622826587456,0.03421761723495007
-142.0,0.0,243.49581056466303,249.48451730418944,0.07790399342775345,0.11944112181663513,0.022317849024394723,0.034217356834080837
-141.0,0.0,243.99956952216962,249.2247094274645,0.07813040912151337,0.11932152509689331,0.022382712332864506,0.0341830949098642
-140.0,0.0,244.48925318761385,249.48888888888888,0.07835303992033005,0.11943956464529037,0.022446491348912603,0.03421691073750977
-139.0,0.0,244.7684946632315,249.4184762605815,0.07847897708415985,0.11940663307905197,0.02248256968322287,0.03420747654208243
-138.0,0.0,245.4846919955736,249.4913316119513,0.07880330830812454,0.11943712085485458,0.022575483720344788,0.03421621064336952
-137.0,0.0,245.76593406593406,249.4142857142857,0.07893021404743195,0.11940116435289383,0.022611839530983,0.03420590986799997
-136.0,0.0,246.4825200291333,249.49271667880555,0.07925498485565186,0.11943419277667999,0.02270487949953263,0.034215371811061226
-135.0,0.0,246.82965299684543,249.5378548895899,0.07941241562366486,0.11945344507694244,0.02274998008529948,0.03422088718684884
-134.0,0.0,247.28207343412527,249.3157667386609,0.07961630821228027,0.11935099959373474,0.02280839100007515,0.03419153872821939
-133.0,0.0,247.7554247885252,249.4247885251931,0.07983134686946869,0.1193988025188446,0.02286999502773172,0.03420523325262646
-132.0,0.0,248.46314631463147,249.4803813714705,0.0801524743437767,0.11942151188850403,0.022961991257833006,0.0342117390054918
-131.0,0.0,248.63317599460552,249.38233310856373,0.08022911846637726,0.11937636882066727,0.0229839481780506,0.03419880647379439
-130.0,0.0,249.41867827463395,249.3601108033241,0.08058537542819977,0.1193634495139122,0.023086008263227195,0.03419510536635633
