vdiffx,vdiffy,cx_ud_px,cy_ud_px,x_mm,y_mm,theta_x_deg,theta_y_deg
0.0,-170.0,353.3152989199762,186.00976273492643,0.12018046528100967,0.08873901516199112,0.03442916305866683,0.025421853566420537
0.0,-169.0,357.4111409962878,154.2577744681797,0.1220996305346489,0.07361481338739395,0.03497896320306431,0.021089089631331284
0.0,-168.0,358.0142368593145,154.2815317488395,0.12239804118871689,0.0736147090792656,0.03506445152632336,0.02108905974925771
0.0,-167.0,358.88393341965667,153.9182156133829,0.12282726913690567,0.07342586666345596,0.03518741622950884,0.021034960389473476
0.0,-166.0,357.3989877735448,155.72791707273853,0.12209846079349518,0.07431244850158691,0.03497862809703305,0.021288947342414367
0.0,-165.0,358.0141550943315,155.5193921572836,0.12240207195281982,0.07420206815004349,0.035065606254747424,0.021257325705350476
0.0,-164.0,358.7961673926182,155.44629347894045,0.12278886884450912,0.07415281236171722,0.03517641536022472,0.02124321496335309
0.0,-163.0,357.3634976229427,157.06306612940415,0.12208529561758041,0.07494649291038513,0.03497485655335624,0.021470587660362833
0.0,-162.0,357.935621575472,157.12495271854837,0.12236849218606949,0.07496538013219833,0.03505598636379049,0.021475998450085954
0.0,-161.0,358.42335758748317,157.02932579071333,0.12260954827070236,0.07491105794906616,0.03512504381926485,0.02146043629313373
0.0,-160.0,358.77134792554193,157.04085958321966,0.12278185039758682,0.07491014897823334,0.035174404724045615,0.021460175892208153
0.0,-159.0,357.9979144716118,158.6343699423221,0.1224042996764183,0.07568052411079407,0.03506624445030895,0.02168087207961538
0.0,-158.0,358.8507929749867,158.49930814262905,0.1228260025382042,0.07560102641582489,0.03518705337584604,0.02165809767085923
0.0,-157.0,358.05659865422183,160.00708704145865,0.12243786454200745,0.07633092999458313,0.03507586007239715,0.021867199613263413
0.0,-156.0,358.52652696331455,159.84843711752748,0.12266991287469864,0.07624726742506027,0.035142336997967226,0.021843232056066312
0.0,-155.0,358.822632221147,159.97948836622209,0.12281694263219833,0.07630421221256256,0.03518445790494026,0.021859545533639273
0.0,-154.0,358.876001880976,160.0560426354564,0.12284362316131592,0.07633960247039795,0.03519210131062537,0.021869684094212076
0.0,-153.0,358.5981265972501,161.07604494476948,0.12270940840244293,0.07682874798774719,0.03515365162895626,0.022009813942224263
0.0,-152.0,359.00522193211486,161.26895030842687,0.12291161715984344,0.07691317796707153,0.035211580149011865,0.0220340013460494
0.0,-151.0,358.2913717559825,162.10834807886755,0.12256097793579102,0.07732414454221725,0.0351111294484924,0.0221517345799285
0.0,-150.0,358.24644174177666,162.25007660689568,0.12253919988870621,0.07739219814538956,0.035104890499914915,0.022171230498223927
0.0,-149.0,359.1621789645332,162.34180595189565,0.12299289554357529,0.07741985470056534,0.03523486468197931,0.022179153516474336
0.0,-148.0,358.763227432567,163.33096530276237,0.12279859185218811,0.07789640873670578,0.03517920079569563,0.02231567617079466
0.0,-147.0,359.1990433775363,163.4245686211855,0.12301474064588547,0.07793337851762772,0.0352411228404392,0.02232626723126902
0.0,-146.0,359.18182725911134,163.3777433849226,0.12300606071949005,0.07791143655776978,0.03523863622563514,0.02231998132375268
0.0,-145.0,358.5876464891998,164.7615758581846,0.12271638959646225,0.0785786360502243,0.0351556515929697,0.02251111986955196
0.0,-144.0,359.0402801932367,164.52190338164252,0.12293973565101624,0.07845716923475266,0.0352196355003212,0.022476322195528108
0.0,-143.0,357.63108036398654,165.86594210019456,0.12224660813808441,0.07911892980337143,0.035021069169151195,0.022665902604257323
0.0,-142.0,358.64413650700436,165.85508207279995,0.12274797260761261,0.07909688353538513,0.03516469945577861,0.022659586814697288
0.0,-141.0,358.609718965126,165.76318178379606,0.12273062020540237,0.07905381917953491,0.03515972836059554,0.022647249787437512
0.0,-140.0,357.7010182880033,166.92853265447468,0.12228471040725708,0.07962211966514587,0.03503198466113916,0.022810055858421496
0.0,-139.0,358.20938337801607,166.71894240547286,0.1225355938076973,0.07951424270868301,0.03510385743419074,0.02277915139175278
0.0,-138.0,356.64160621519164,168.0476622829597,0.12176442891359329,0.08017056435346603,0.034882935047894456,0.022967173663033216
0.0,-137.0,357.29216186924816,167.90524256507283,0.12208567559719086,0.08009239286184311,0.03497496540945558,0.022944779183886942
0.0,-136.0,357.8052730217071,167.82647064175111,0.12233925610780716,0.080046646296978,0.0350476108474554,0.022931673760517496
0.0,-135.0,356.8327139905014,169.12656346300258,0.12186245620250702,0.08067942410707474,0.03491101778713614,0.02311295122068948
0.0,-134.0,357.4481181660542,168.77780073853785,0.12216567993164062,0.08050400018692017,0.03499788495444326,0.023062695977597227
0.0,-133.0,357.9287251426479,168.82992972524087,0.12240364402532578,0.08052099496126175,0.03506605662017714,0.02306756462102598
0.0,-132.0,356.4220117806978,170.14953330312642,0.12166276574134827,0.08117138594388962,0.034853810705173044,0.023253887882269817
0.0,-131.0,357.52055148105956,169.8642480774708,0.12220508605241776,0.08101853728294373,0.0350091739722674,0.023210099973586848
0.0,-130.0,355.8609186599462,171.414661513527,0.12138962745666504,0.08178043365478516,0.03477556237938458,0.023428367170095523
0.0,-129.0,356.5016219090667,171.11295754675174,0.12170528620481491,0.0816272646188736,0.034865991916161757,0.023384487480869416
0.0,-128.0,355.37934740132863,172.4474226437884,0.12115509063005447,0.0822778046131134,0.034708372552562705,0.02357085342994942
