vdiffx,vdiffy,cx_raw,cy_raw
170.0,0.0,1243.037421678813,363.50086932782943
169.0,0.0,1241.772843312816,363.45404342058623
168.0,0.0,1239.6438252758282,363.4260191554425
167.0,0.0,1237.6016232240072,363.4675414933929
166.0,0.0,1235.4333808856375,363.4578707834562
165.0,0.0,1233.2184054639386,363.4052408605503
164.0,0.0,1231.0478902469265,363.41115643630013
163.0,0.0,1228.881824433154,363.3823098058274
162.0,0.0,1226.639459430661,363.27077507625694
161.0,0.0,1224.3535574543573,363.26116529214414
160.0,0.0,1222.0278879193029,363.2651530896528
159.0,0.0,1219.7708512751594,363.1972833829863
158.0,0.0,1217.5127532172855,363.2007156788929
157.0,0.0,1215.185745457585,363.18964443633695
156.0,0.0,1212.7856812054058,363.1832218969464
155.0,0.0,1210.5160303189712,363.1706872247152
154.0,0.0,1208.1089629281166,363.1314957811462
153.0,0.0,1205.6884476917387,363.07624189773077
152.0,0.0,1203.1662984832317,363.1167514822132
151.0,0.0,1200.6719631388364,362.96575210861783
150.0,0.0,1198.2919917127513,362.96264272472234
149.0,0.0,1195.8588426645426,362.90698452425
148.0,0.0,1193.3436068006586,362.8440325759705
147.0,0.0,1190.8197270047826,362.9276025854808
146.0,0.0,1188.2067125626916,362.832515317227
145.0,0.0,1185.682040665054,362.8285140731098
144.0,0.0,1183.109237246924,362.8338680338299
143.0,0.0,1180.4389208913437,362.7773743472424
142.0,0.0,1177.7791444343782,362.7245893155538
141.0,0.0,1175.0766688478082,362.6737773820242
140.0,0.0,1172.3834327639424,362.62391666991425
139.0,0.0,1169.742058571939,362.52189446294534
138.0,0.0,1166.9975241522293,362.55087663159094
137.0,0.0,1164.2226479409137,362.47954836061734
136.0,0.0,1161.4450049110455,362.4814281996699
135.0,0.0,1158.6947302486149,362.458870937264
134.0,0.0,1155.9729325373492,362.4469552422056
133.0,0.0,1153.1159962353095,362.48058259912824
132.0,0.0,1150.2109636677094,362.42280568306114
131.0,0.0,1147.3438591848815,362.3501792041549
130.0,0.0,1144.478982910576,362.34811841627214
129.0,0.0,1141.5378594982983,362.26786641967266
128.0,0.0,1138.6944989008541,362.31420611748337
127.0,0.0,1135.6843358869057,362.2599339795268
126.0,0.0,1132.7345536530258,362.19149267780904
125.0,0.0,1129.693790407162,362.2008078130012
124.0,0.0,1126.7736793358142,362.1845601291662
123.0,0.0,1123.758174340793,362.1302528626208
122.0,0.0,1120.6770533305319,362.10171812035134
121.0,0.0,1117.6403123228774,362.0411542524833
120.0,0.0,1114.5489024152937,362.0204396583203
119.0,0.0,1111.4560685258668,361.99887826357144
118.0,0.0,1108.3852411492983,361.9991713361848
117.0,0.0,1105.2096206920771,361.8655097438664
116.0,0.0,1102.10881503648,361.9082577845888
115.0,0.0,1098.949247912126,361.86936868983526
114.0,0.0,1095.7588393719288,361.79673799216977
113.0,0.0,1092.509387916192,361.772327999121
112.0,0.0,1089.1932333911875,361.7484692739492
111.0,0.0,1086.0541131069745,361.72299159916355
110.0,0.0,1082.731477687628,361.7297683048094
109.0,0.0,1079.4558456590596,361.6848756849211
108.0,0.0,1076.2369309532287,361.61957184578404
107.0,0.0,1072.8758557787025,361.58390747213144
106.0,0.0,1069.5046920239954,361.565999020937
105.0,0.0,1066.0845885455276,361.54686498218683
104.0,0.0,1062.8421818515144,361.4874856113593
103.0,0.0,1059.3753688177005,361.5090657721432
102.0,0.0,1056.002970572633,361.459889454034
101.0,0.0,1052.525252238536,361.4520197853458
100.0,0.0,1049.0534617653186,361.3308869514829
99.0,0.0,1045.6811047792717,361.35913096349304
98.0,0.0,1042.0754121019665,361.3157302623167
97.0,0.0,1038.6157472226314,361.2877324129958
96.0,0.0,1035.0394079419796,361.250339941708
95.0,0.0,1031.4947196104283,361.1899915033373
94.0,0.0,1027.8949149703642,361.15112721885953
93.0,0.0,1024.2951004093777,361.02474572070224
92.0,0.0,1020.7520460890041,361.01064603904814
91.0,0.0,1017.1397227401243,360.91919602496455
90.0,0.0,1013.3522308194352,360.9368598325666
89.0,0.0,1009.7087680534747,360.8614058247919
88.0,0.0,1005.9452763817854,360.9166091001618
87.0,0.0,1002.193227388303,360.83753000319774
86.0,0.0,998.4988070748155,360.80979462379827
85.0,0.0,994.7273451769516,360.78486993195065
84.0,0.0,990.9284298110329,360.74414030214876
83.0,0.0,987.1909052488104,360.6951795872042
82.0,0.0,983.2611541914736,360.5988125250198
81.0,0.0,979.3553425637342,360.5961722891921
80.0,0.0,975.5165660182494,360.60588416528384
79.0,0.0,971.5712239604521,360.46160976406327
78.0,0.0,967.6574935182352,360.41637659006454
77.0,0.0,963.6513889195057,360.49592058623466
76.0,0.0,959.6875986374431,360.40560619864317
75.0,0.0,955.6436104265586,360.3418805170448
74.0,0.0,951.5939922656095,360.28233210108766
73.0,0.0,947.431503504674,360.27811660210085
72.0,0.0,943.3487226826082,360.24254138131914
71.0,0.0,939.2446808866307,360.18868410589334
70.0,0.0,935.0985584626856,360.15098420073156
69.0,0.0,930.9053193435702,360.079798831006
68.0,0.0,926.6137733579548,360.10659867348926
67.0,0.0,922.3961843498765,360.03438255663224
66.0,0.0,918.1125663655175,360.0006146214516
65.0,0.0,913.8501448232458,359.9614904402941
64.0,0.0,909.5608344653807,359.9135809629575
63.0,0.0,905.2141966369924,359.843801379543
62.0,0.0,900.9072467924567,359.8237697544475
61.0,0.0,896.4554839721621,359.7780728083142
60.0,0.0,892.0429779013665,359.73963381354315
59.0,0.0,887.610839892039,359.7171990652698
58.0,0.0,883.1151675572966,359.65746079113296
57.0,0.0,878.6558850183491,359.62532710077784
56.0,0.0,874.0732984758952,359.59747124022033
55.0,0.0,869.6000220282709,359.54425493730946
54.0,0.0,865.1055095022834,359.4953829617837
53.0,0.0,860.5080020421946,359.5124073000082
52.0,0.0,855.8711764888116,359.445035495869
51.0,0.0,851.3656135031042,359.36543135426354
50.0,0.0,846.7685295727794,359.3679567456738
49.0,0.0,842.1927713766923,359.3335967000369
48.0,0.0,837.5354851006563,359.20900875100716
47.0,0.0,832.8952257463455,359.22263270415556
46.0,0.0,828.2109025206825,359.16494338021215
45.0,0.0,823.5581071696141,359.1803155437681
44.0,0.0,818.9031789549196,359.072438983269
43.0,0.0,814.2853880364283,359.0739079372836
42.0,0.0,809.5318061771486,359.0119481851587
41.0,0.0,804.894485291949,358.9529692889891
40.0,0.0,800.232940703413,358.92447522992535
39.0,0.0,795.5451762455523,358.8742400627236
38.0,0.0,790.9089150918395,358.87933426125346
37.0,0.0,786.2421678004202,358.77206799985197
36.0,0.0,781.5082249460856,358.73880877004905
35.0,0.0,776.859748910308,358.7074819362413
34.0,0.0,772.1958720254715,358.67901840865215
33.0,0.0,767.5691130620788,358.55285710447333
32.0,0.0,762.8892999969239,358.56751720300934
31.0,0.0,758.328444164018,358.5433966736021
30.0,0.0,753.5938446407595,358.5286214910118
29.0,0.0,749.0100346090758,358.4245726663334
28.0,0.0,744.3423699216661,358.4159123301568
27.0,0.0,739.6984953445925,358.34925111690774
26.0,0.0,735.0579979174425,358.30090932514486
25.0,0.0,730.5469114919971,358.2569566492341
24.0,0.0,725.9132680198331,358.21523353213365
23.0,0.0,721.3542518252176,358.1972337629877
22.0,0.0,716.7214833412257,358.1050088784992
21.0,0.0,712.1415795143545,358.0655269296149
20.0,0.0,707.6066901636594,358.0822876280754
19.0,0.0,703.0320454955222,358.04607796658826
18.0,0.0,698.5303024820872,357.9505243602564
17.0,0.0,693.926922028145,357.9310421584714
16.0,0.0,689.3785930831776,357.8766109566941
15.0,0.0,684.8381540207492,357.87093372151156
14.0,0.0,680.3643372855184,357.82262654262036
13.0,0.0,675.8742297719741,357.7493434003629
12.0,0.0,671.3424974783579,357.69482669781763
11.0,0.0,666.8139447178477,357.6772214304349
10.0,0.0,662.291478043067,357.6414207212907
9.0,0.0,657.872223216085,357.56037160906016
8.0,0.0,653.3973877159611,357.58350437991754
7.0,0.0,648.819663342481,357.50633354921456
6.0,0.0,644.4368066038004,357.4545901672265
5.0,0.0,640.0002427317313,357.4240595791492
4.0,0.0,635.5059821472615,357.4047209318253
3.0,0.0,631.020183082038,357.4337782282853
2.0,0.0,626.49081804358,357.36749546454894
1.0,0.0,622.0817935207479,357.3210264280433
0.0,0.0,617.6102029256494,357.3555284432443
-1.0,0.0,613.1321414793973,357.28491570150436
-2.0,0.0,608.6431012552954,357.27194484170997
-3.0,0.0,604.2558653866524,357.22706871079566
-4.0,0.0,599.7389011228842,357.18929730802
-5.0,0.0,595.2520995535659,357.16889514924424
-6.0,0.0,590.8201716209425,357.08727351312444
-7.0,0.0,586.3016257150516,357.0699441896563
-8.0,0.0,581.7948016559893,357.02686824627625
-9.0,0.0,577.370667354866,356.9734400818336
-10.0,0.0,572.825809696265,356.9798168642404
-11.0,0.0,568.3530702218003,356.9453457207137
-12.0,0.0,563.9246991286724,356.8777803279886
-13.0,0.0,559.2833848214597,356.8387398714129
-14.0,0.0,554.8294831598741,356.80559865581716
-15.0,0.0,550.3180536820947,356.8180769585879
-16.0,0.0,545.7914217167925,356.7043144002184
-17.0,0.0,541.1876372084403,356.70824881909266
-18.0,0.0,536.6207697137911,356.68542281224455
-19.0,0.0,532.1201221951034,356.6051966599918
-20.0,0.0,527.5215803405613,356.6044316969673
-21.0,0.0,522.9205443505112,356.53121343307294
-22.0,0.0,518.396179171052,356.4871699254868
-23.0,0.0,513.792007957404,356.4671392414882
-24.0,0.0,509.1781481123914,356.44025337992775
-25.0,0.0,504.6156612671104,356.35450138518667
-26.0,0.0,499.9835005387693,356.29922081505714
-27.0,0.0,495.4056015698787,356.26095997247506
-28.0,0.0,490.7284894268564,356.2992374468976
-29.0,0.0,486.0953293876715,356.2113331209503
-30.0,0.0,481.4459429663745,356.19824463899903
-31.0,0.0,476.8118795553748,356.13945414400837
-32.0,0.0,472.14355268105936,356.1274257725409
-33.0,0.0,467.36994802594444,356.07204284044656
-34.0,0.0,462.71850375086024,356.01544195085347
-35.0,0.0,458.06513715050124,355.97095181295873
-36.0,0.0,453.369037551362,355.92901029535614
-37.0,0.0,448.67020080895463,355.89828784714945
-38.0,0.0,443.9009128844462,355.8499315353458
-39.0,0.0,439.155070403936,355.8690322214975
-40.0,0.0,434.41396829211766,355.7917039841223
-41.0,0.0,429.758117452634,355.75399196674533
-42.0,0.0,425.0010447434104,355.7479354305306
-43.0,0.0,420.3641496437627,355.65133817129646
-44.0,0.0,415.6217054457122,355.5572560878308
-45.0,0.0,410.8279000397885,355.60407396397324
-46.0,0.0,406.11728932969555,355.54989289660597
-47.0,0.0,401.5362787974072,355.4974200942476
-48.0,0.0,396.79892517014815,355.46665049359495
-49.0,0.0,392.0880716637271,355.4153107880032
-50.0,0.0,387.3295063978294,355.4052915868185
-51.0,0.0,382.7719705197487,355.35082155301006
-52.0,0.0,378.0622750021521,355.37939305644295
-53.0,0.0,373.3530343629844,355.30019900334946
-54.0,0.0,368.7252568745864,355.3270007217471
-55.0,0.0,364.09804368016756,355.26347440851345
-56.0,0.0,359.43314295272484,355.24206628214705
-57.0,0.0,354.7702178693207,355.2267944029175
-58.0,0.0,350.13811445695666,355.14731171405396
-59.0,0.0,345.5574717151894,355.1253973636187
-60.0,0.0,341.07556413250524,355.06858068492625
-61.0,0.0,336.577116077123,355.03608019854755
-62.0,0.0,331.9997999153595,354.9858738872042
-63.0,0.0,327.5152659136895,354.9761593516835
-64.0,0.0,323.14703583745813,354.94664901245625
-65.0,0.0,318.65798677227104,354.89304835034426
-66.0,0.0,314.21794112392166,354.86252874263187
-67.0,0.0,309.8079594580426,354.83273497541285
-68.0,0.0,305.530083657209,354.76921845922897
-69.0,0.0,301.14976084925127,354.71036625602466
-70.0,0.0,296.8449009259413,354.6604046787816
-71.0,0.0,292.51589244159027,354.64970910770245
-72.0,0.0,288.29189993276316,354.61939483447736
-73.0,0.0,284.05176742989016,354.6569383691724
-74.0,0.0,279.8933974845034,354.5215152676088
-75.0,0.0,275.64831814177325,354.4801748063142
-76.0,0.0,271.4368765077303,354.5094543456494
-77.0,0.0,267.2917958633996,354.4620219306119
-78.0,0.0,263.14285013459534,354.4905274255577
-79.0,0.0,259.0188056412221,354.42127845467803
-80.0,0.0,254.9442253519528,354.36315968991704
-81.0,0.0,250.84934719166085,354.30235959204714
-82.0,0.0,246.87956274182685,354.32476945018334
-83.0,0.0,242.83443023144468,354.2851586744052
-84.0,0.0,238.87982296417684,354.29614186727343
-85.0,0.0,234.9836824106611,354.2247522714077
-86.0,0.0,230.97351932990026,354.1827838379019
-87.0,0.0,227.0198559773662,354.18030997092114
-88.0,0.0,223.13732549949023,354.1786929865255
-89.0,0.0,219.28513646089982,354.0629133793471
-90.0,0.0,215.4775222996913,354.07907554322816
-91.0,0.0,211.69194512685206,354.05689259000445
-92.0,0.0,207.883709110973,354.05004908315055
-93.0,0.0,204.09963446832626,354.01821177563784
-94.0,0.0,200.40124734279016,353.98226735788967
-95.0,0.0,196.59051125134602,354.0210865371148
-96.0,0.0,192.81894865776204,353.9576240370928
-97.0,0.0,189.21947926313592,353.96445773345414
-98.0,0.0,185.51978995756608,353.89953890066573
-99.0,0.0,181.8131083198356,353.828766031473
-100.0,0.0,178.241594943985,353.82660492502947
-101.0,0.0,174.66778867534694,353.8206612633257
-102.0,0.0,171.06124795246737,353.77082651502496
-103.0,0.0,167.51985561983312,353.7545204887274
-104.0,0.0,163.9104894627564,353.7434913156556
-105.0,0.0,160.38108637766317,353.6681007603525
-106.0,0.0,156.898831664825,353.7088459336524
-107.0,0.0,153.34949595040842,353.6747011261341
-108.0,0.0,149.85287362141506,353.6291674293925
-109.0,0.0,146.43682588033394,353.6342381285608
-110.0,0.0,142.89138221282587,353.5774866508398
-111.0,0.0,139.54223526730968,353.5246618446691
-112.0,0.0,136.1982082374166,353.57723710421334
-113.0,0.0,132.88988100723506,353.47192935129306
-114.0,0.0,129.43552211217275,353.46095494127513
-115.0,0.0,126.17881913376873,353.4571098989045
-116.0,0.0,122.87593722686033,353.43685826856745
-117.0,0.0,119.65927931436597,353.3981760869865
-118.0,0.0,116.3152034365101,353.4273766132317
-119.0,0.0,113.05770643286239,353.39554723751866
-120.0,0.0,109.75656748087393,353.37328272207395
-121.0,0.0,106.4527368497668,353.34849059988557
-122.0,0.0,103.2961292831967,353.29767098235635
-123.0,0.0,100.18135534005079,353.2778223475664
-124.0,0.0,96.98685059033996,353.27690276086923
-125.0,0.0,93.94728450700329,353.2682601791303
-126.0,0.0,90.80933348565055,353.2793383196685
-127.0,0.0,87.89939799151266,353.27737310355934
-128.0,0.0,85.34637228048103,353.33298567705907
-129.0,0.0,83.11879253867858,353.4674247535407
